who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
70518426,,,,,,,,,0
70518426,Q2327278,President of South Ossetia,2022-05-24,,Q3545676,Anatoly Bibilov,,,1
70518426,Nykhaz,Chairman of Nykhaz,2020-02,,,Alan Alborov,,,2
