who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
66104333,Q2332585,16th Prime Minister of South Ossetia,2020-08-29,2022-06-20,Q44531929,Erik Pukhayev,Konstantin Dzhussoev,Konstantin Dzhussoev,0
