item,itemLabel,startDate,endDate,sourceDate,psid
Q2564765,Stanislav Kochiev,1999,2004,2022-08-12,Q2564765-C6A33C4A-2FDD-4D4E-A7FC-1BACD7A31FA2
Q4134107,Znaur Gassiyev,2004,2009-06-09,2022-08-12,Q4134107-430A6FE7-C485-48C3-AF3B-4B1C7D3B6289
Q2564765,Stanislav Kochiev,2011-06-09,2011-10-05,2022-08-12,Q2564765-1BF7035C-88B2-4807-92F2-6BE18F5B3562
Q3576296,Zurab Kokoyev,2011-10-05,2012-07-02,2022-08-12,Q3576296-C4BCE5D8-343E-45F3-8F84-45E6C27E0644
Q2564765,Stanislav Kochiev,2012-07-02,2014-06-23,2022-08-12,Q2564765-842CBA95-5116-4DD0-89C6-BABF231D2213
Q3545676,Anatoliy Bibilov,2014-06-24,2017-04-21,2022-08-12,Q3545676-12A3CB8C-E6D2-4877-87CB-7C2600446C2D
Q47087945,Pyotr Gassiev,2017-06-07,2019-06-20,2022-08-12,Q47087945-55D66F95-D145-4E89-ADC9-DEB5EAF2CEA5
